VideoId,keyWords,type,length,heat,rating
3676,4,4.0,1,80.27,3.185
3576,4,4.0,1,85.09,3.185
2082,4,4.0,1,81.66,3.18
1352,4,4.0,1,80.47,3.18
236,"68,76",4.0,1,85.12,3.18
2653,4,4.0,1,82.91,3.18
3301,4,4.0,1,85.85,3.18
753,4,4.0,1,77.91,3.18
2080,"5,15,8,76",4.0,1,89.08,3.17
1537,4,4.0,1,87.36,3.17
1913,4,4.0,1,75.13,3.17
3582,"5,37,64,47,76,1,21",4.0,1,86.52,3.16
299,4,4.0,1,79.38,3.16
1482,4,4.0,1,86.67,3.155
1366,"27,76",4.0,2,90.14,3.155
994,4,4.0,1,87.26,3.15
2221,"27,76",4.0,1,84.31,3.15
555,"28,76",4.0,2,76.05,3.15
1762,4,4.0,1,69.99,3.15
3220,4,4.0,1,84.22,3.145
3499,4,4.0,2,84.31,3.145
3836,4,4.0,1,75.75,3.14
3255,"4,21",5.0,1,74.71,3.145
2895,4,4.0,1,83.81,3.14
1518,4,4.0,1,80.77,3.14
1145,4,4.0,1,80.46,3.14
380,4,4.0,1,83.5,3.135
3768,"7,64,47,76",4.0,2,78.0,3.135
3159,"19,76,1",4.0,1,75.58,3.135
2774,4,4.0,1,78.32,3.135
890,4,4.0,1,78.23,3.13
2222,4,4.0,1,78.26,3.125
2153,"19,15,47,76,1,51",4.0,1,81.52,3.13
3526,"28,76",4.0,1,82.37,3.125
484,4,4.0,1,80.38,3.125
3589,4,4.0,1,83.69,3.125
1319,4,4.0,1,79.87,3.12
2504,4,4.0,1,74.18,3.12
3860,4,4.0,1,75.85,3.12
1674,"4,18",4.0,1,84.05,3.115
174,4,4.0,1,77.64,3.115
3816,"28,76,11,21",4.0,2,74.14,3.115
3448,4,4.0,1,87.84,3.11
2943,4,4.0,1,85.21,3.11
1104,4,4.0,1,78.22,3.11
2334,"27,47,76,11,73",4.0,1,69.37,3.11
494,4,4.0,1,82.67,3.105
2802,4,4.0,1,84.01,3.105
2489,4,4.0,1,79.83,3.105
754,"4,73",4.0,1,77.88,3.105
103,4,4.0,1,80.29,3.1
2216,4,4.0,1,80.82,3.1
169,4,4.0,1,77.32,3.1
3973,4,4.0,1,81.03,3.1
3766,4,4.0,1,77.89,3.095
822,4,4.0,1,77.65,3.09
1677,4,4.0,1,75.17,3.085
1591,4,4.0,1,82.89,3.08
2150,4,4.0,1,86.92,3.075
1846,"68,76,62",4.0,1,80.35,3.07
2928,"4,18",4.0,2,86.52,3.07
1855,"19,76,51,30",4.0,1,74.81,3.07
199,"28,76",4.0,1,81.01,3.065
3680,4,4.0,1,83.22,3.065
3201,4,4.0,1,76.02,3.065
1262,4,4.0,1,92.97,3.06
3231,4,4.0,1,87.54,3.06
102,"19,76,1,30",4.0,1,73.76,3.06
2175,4,4.0,1,79.04,3.06
2757,4,4.0,1,76.92,3.06
715,4,4.0,1,76.05,3.06
2378,4,4.0,1,79.96,3.05
337,"23,76,30",4.0,1,83.92,3.05
3881,4,4.0,1,82.27,3.05
2533,"19,76,18",4.0,1,75.15,3.05
3820,4,4.0,1,75.4,3.045
850,4,4.0,1,80.95,3.04
1673,4,4.0,1,76.88,3.035
2746,4,4.0,1,71.37,3.035
106,"4,11",4.0,1,76.92,3.025
3088,4,4.0,1,72.75,3.02
394,4,4.0,1,61.81,3.02
1158,4,4.0,1,76.33,3.015
1268,4,4.0,1,81.82,3.015
3744,4,4.0,1,75.27,3.01
1311,4,4.0,1,74.14,3.015
3423,4,4.0,1,84.69,3.015
1025,4,4.0,1,83.1,3.01
1090,"4,29",3.0,1,88.99,3.01
2286,4,4.0,1,77.64,3.01
2717,"19,66,47,38,18",4.0,1,94.25,3.0
2904,"4,11",4.0,1,75.11,3.0
2945,4,4.0,1,76.76,3.0
1739,4,5.0,1,68.92,3.0
2759,"4,18",4.0,1,67.07,3.0
1954,"19,76",4.0,1,79.38,3.0
2412,4,4.0,1,82.82,3.0
489,4,4.0,1,82.11,2.995
3116,4,4.0,1,83.04,2.995
1710,"4,62",4.0,1,79.26,2.995
2447,4,4.0,1,78.78,2.99
3710,4,4.0,1,78.65,2.985
3125,4,4.0,1,71.72,2.985
1206,4,4.0,1,80.53,2.985
2300,4,4.0,1,79.59,2.985
3361,"5,37,47,76",4.0,1,82.67,2.985
1563,"4,29",4.0,1,97.61,2.98
1371,4,4.0,1,81.93,2.98
2444,4,4.0,1,72.23,2.98
3153,4,4.0,1,60.42,2.975
400,4,4.0,1,81.79,2.97
530,"23,76",4.0,1,80.44,2.97
2410,"23,12,76,30",4.0,1,73.63,2.97
2499,"19,76",4.0,1,72.96,2.97
1051,4,4.0,1,78.34,2.97
1234,4,4.0,1,75.3,2.965
221,4,4.0,1,76.95,2.965
2796,4,4.0,1,80.77,2.965
2201,"28,76",5.0,1,75.22,2.96
127,4,4.0,3,68.83,2.955
659,4,4.0,1,80.22,2.95
721,"4,78",4.0,1,79.02,2.95
2105,4,4.0,1,74.07,2.95
2799,4,4.0,1,72.44,2.94
2123,4,4.0,1,77.77,2.945
2090,4,4.0,1,76.67,2.935
2968,4,4.0,1,69.96,2.935
1228,"4,1",4.0,1,62.67,2.935
1015,4,4.0,1,70.71,2.935
3756,4,4.0,1,78.56,2.93
1397,"4,62",4.0,1,88.95,2.925
3704,4,4.0,1,73.98,2.925
1075,4,4.0,1,58.37,2.925
1651,4,4.0,1,76.18,2.925
1232,"4,11,61,73,21",4.0,1,75.98,2.925
2596,4,4.0,1,78.28,2.925
2622,4,4.0,1,81.14,2.925
2132,4,4.0,1,85.17,2.92
1759,"27,47,76,11",4.0,1,74.3,2.915
1909,4,4.0,1,76.27,2.915
2950,"23,76,30,73",4.0,1,79.32,2.915
2151,"4,30",4.0,1,69.66,2.91
3642,4,4.0,1,72.39,2.91
2063,"4,18",4.0,1,81.87,2.905
823,"4,65",4.0,1,72.62,2.905
1736,4,4.0,1,68.97,2.905
3933,4,4.0,1,74.49,2.9
3863,4,4.0,1,58.93,2.9
3657,4,4.0,1,74.95,2.9
960,4,4.0,1,61.39,2.9
1327,"4,18",4.0,1,74.53,2.89
1071,4,4.0,1,80.33,2.885
1512,4,4.0,1,75.18,2.885
287,"27,76,11",4.0,1,76.4,2.88
1176,"4,21",4.0,1,80.62,2.88
3274,4,4.0,1,68.26,2.88
2574,4,4.0,1,69.4,2.88
1294,"4,65",4.0,1,64.62,2.875
2834,4,4.0,1,60.23,2.875
3695,4,4.0,1,72.68,2.875
1643,4,4.0,1,77.1,2.87
2020,4,4.0,1,71.89,2.87
3065,4,4.0,1,56.8,2.87
2385,4,4.0,1,69.97,2.865
2569,4,4.0,1,63.32,2.865
2486,"4,62",4.0,1,76.56,2.865
294,"19,76,18",4.0,1,81.37,2.86
678,"19,76,62",4.0,1,69.7,2.86
2648,4,4.0,1,78.59,2.86
1988,4,4.0,1,75.08,2.855
3678,4,4.0,2,78.07,2.855
334,4,4.0,1,68.24,2.85
1835,"4,30",4.0,1,64.1,2.85
2564,"4,24",4.0,1,64.93,2.85
2397,"19,76,62",4.0,1,67.8,2.84
1565,4,4.0,1,66.91,2.835
2684,"4,18",4.0,1,62.82,2.83
1693,4,4.0,1,59.06,2.825
1624,"28,76,21",4.0,1,81.76,2.82
407,4,4.0,1,59.74,2.82
758,4,4.0,1,63.43,2.82
808,4,4.0,1,62.31,2.82
14,"5,76,73",4.0,1,74.2,2.815
1037,"19,76,18",4.0,1,70.3,2.815
449,"43,47,76,11",4.0,1,79.22,2.815
1250,4,4.0,1,75.08,2.815
921,4,4.0,1,68.7,2.81
3943,"23,76,24,30",4.0,1,69.02,2.805
592,4,4.0,1,76.21,2.805
1707,"4,30",4.0,1,64.98,2.8
2014,4,4.0,1,74.21,2.79
3188,"27,76,11",4.0,2,71.52,2.79
1923,4,4.0,1,58.89,2.785
1747,4,4.0,1,74.17,2.78
860,"4,80",4.0,1,75.09,2.775
223,"4,11,29",4.0,1,100.95,2.775
2069,4,4.0,1,70.62,2.775
2354,4,4.0,1,86.07,2.77
30,4,4.0,1,67.43,2.77
1972,4,4.0,1,74.93,2.77
3334,4,4.0,1,75.35,2.765
2570,4,4.0,1,70.04,2.76
747,4,4.0,1,69.79,2.76
3893,4,4.0,1,75.25,2.76
193,4,4.0,1,70.42,2.755
2869,4,4.0,1,63.07,2.755
927,4,4.0,1,71.92,2.755
3972,4,4.0,1,60.16,2.75
3034,4,4.0,1,72.88,2.75
1360,"27,76",4.0,1,79.6,2.745
1933,4,4.0,1,77.4,2.74
2775,4,4.0,1,69.87,2.74
2451,4,4.0,1,78.8,2.74
2353,4,4.0,1,66.85,2.74
1314,4,4.0,1,67.94,2.74
83,4,4.0,1,64.15,2.74
2989,4,4.0,1,68.91,2.735
3971,4,4.0,1,70.96,2.735
540,4,4.0,1,59.22,2.735
1146,"4,18",4.0,1,79.11,2.73
722,4,4.0,1,62.76,2.725
1519,4,4.0,1,63.49,2.72
1925,"4,1",4.0,1,71.71,2.72
712,4,4.0,1,67.45,2.72
1128,4,4.0,1,75.02,2.715
930,"4,51,73",4.0,1,60.56,2.715
3827,4,4.0,1,77.61,2.71
2114,4,4.0,1,69.93,2.705
2573,"27,76,11",4.0,1,70.39,2.7
3645,4,4.0,1,57.97,2.695
3026,4,4.0,1,68.36,2.68
3691,4,4.0,1,82.72,2.68
2731,"4,73",4.0,1,69.13,2.675
2231,4,4.0,1,74.39,2.665
3707,"5,64,76,33",5.0,1,65.95,2.655
2376,"19,76,51",4.0,1,58.97,2.655
3182,4,4.0,1,74.24,2.635
987,4,4.0,1,66.66,2.63
2740,4,4.0,1,67.82,2.605
311,"4,29",4.0,1,108.97,2.595
2148,"4,29",4.0,1,108.22,2.58
3580,"5,64,66,18",3.0,1,57.73,2.575
479,4,4.0,1,64.84,2.565
1343,"4,29",4.0,1,115.96,2.565
2643,4,4.0,1,65.33,2.56
2509,4,4.0,1,60.95,2.555
1463,4,4.0,1,59.7,2.555
4001,4,4.0,1,74.29,2.545
1840,"4,73",4.0,1,69.69,2.55
802,"5,64,76,30,21",4.0,1,71.58,2.54
3254,4,4.0,1,66.27,2.5
1344,4,4.0,1,57.3,2.5
2429,4,4.0,1,68.99,2.495
3224,4,4.0,1,68.39,2.385
783,4,4.0,1,68.26,2.355
3759,4,4.0,1,72.76,1.49
309,"4,73",4.0,1,57.3,1.625
3375,"4,30",4.0,1,53.14,1.715
2916,"19,12,76",4.0,1,55.43,1.78
139,4,4.0,1,54.51,2.04
1264,"19,76,51",4.0,1,55.83,2.07
3636,4,4.0,1,53.43,2.335
3434,4,4.0,1,57.15,2.075
3232,4,4.0,1,55.66,2.14
3995,4,4.0,1,55.19,2.49
